Date,Open,High,Low,Close,Adj Close,Volume
2018-12-10,41.250000,43.142502,40.832500,41.369999,39.929325,870150800
2018-12-17,41.362499,42.087502,37.407501,37.682499,36.370239,1150777200
2018-12-24,37.037498,39.630001,36.647499,39.057499,37.697346,764640800
2018-12-31,39.632500,39.840000,35.500000,37.064999,35.774231,887850000
2019-01-07,37.174999,38.632500,36.474998,38.072498,36.746655,814824400
2019-01-14,37.712502,39.470001,37.305000,39.205002,37.839714,621168000
2019-01-21,39.102501,39.532501,37.924999,39.439999,38.066536,450006400
2019-01-28,38.947498,42.250000,38.415001,41.630001,40.180275,809187200
2019-02-04,41.852501,43.892502,41.820000,42.602501,41.118900,605593600
2019-02-11,42.762501,43.119999,42.312500,42.605000,41.297676,448918400
2019-02-18,42.427502,43.330002,42.372501,43.242500,41.915607,325000400
2019-02-25,43.540001,43.967499,43.182499,43.742500,42.400269,483522400
2019-03-04,43.922501,44.437500,42.375000,43.227501,41.901081,467119200
2019-03-11,43.872501,46.832500,43.837502,46.529999,45.102238,632534000
2019-03-18,46.450001,49.422501,46.182499,47.762501,46.296913,729373200
2019-03-25,47.877499,48.220001,46.145000,47.487499,46.030361,671354400
2019-04-01,47.910000,49.275002,47.095001,49.250000,47.738773,446161600
2019-04-08,49.105000,50.712502,49.052502,49.717499,48.191917,528026800
2019-04-15,49.645000,51.037498,49.502499,50.965000,49.401150,385342400
2019-04-22,50.707500,52.119999,50.529999,51.075001,49.507774,389981600
2019-04-29,51.099998,53.827499,49.777500,52.937500,51.313126,745822400
2019-05-06,51.072498,52.209999,48.192501,49.294998,47.782391,694654400
2019-05-13,46.927502,48.117500,45.712502,47.250000,45.976521,745662000
2019-05-20,45.880001,47.000000,44.452499,44.742500,43.536598,627880400
2019-05-27,44.730000,45.147499,43.747501,43.767502,42.587883,418765600
2019-06-03,43.900002,47.980000,42.567501,47.537498,46.256268,617392800
2019-06-10,47.952499,49.197498,47.575001,48.185001,46.886314,447372400
2019-06-17,48.224998,50.212502,48.042500,49.695000,48.355618,526635600
2019-06-24,49.634998,50.392502,48.822498,49.480000,48.146408,469474000
2019-07-01,50.792500,51.270000,50.162498,51.057499,49.681404,291262800
2019-07-08,50.202499,51.097500,49.602501,50.825001,49.455158,406402800
2019-07-15,51.022499,51.625000,50.590000,50.647499,49.282455,349566400
2019-07-22,50.912498,52.432499,50.902500,51.935001,50.535248,348612800
2019-07-29,52.115002,55.342499,50.407501,51.005001,49.630318,879082000
2019-08-05,49.497501,50.882500,48.145000,50.247501,48.893234,692845600
2019-08-12,49.904999,53.035000,49.787498,51.625000,50.424465,644382400
2019-08-19,52.654999,53.610001,50.250000,50.660000,49.481903,567620000
2019-08-26,51.465000,52.612499,50.830002,52.185001,50.971439,439958400
2019-09-02,51.607498,53.605000,51.055000,53.314999,52.075157,329948400
2019-09-09,53.709999,56.605000,52.767502,54.687500,53.415749,701467600
2019-09-16,54.432499,55.939999,54.367500,54.432499,53.166668,569162000
2019-09-23,54.737499,55.622501,54.285000,54.705002,53.432838,465780800
2019-09-30,55.224998,57.055000,53.782501,56.752499,55.432720,634486800
2019-10-07,56.567501,59.410000,56.082500,59.052502,57.679241,588705600
2019-10-14,58.724998,59.532501,58.299999,59.102501,57.728077,422709600
2019-10-21,59.380001,61.682499,59.330002,61.645000,60.211449,388122000
2019-10-28,61.855000,63.982498,59.314999,63.955002,62.467731,654221600
2019-11-04,64.332497,65.110001,63.842499,65.035004,63.522629,423960800
2019-11-11,64.574997,66.445000,64.570000,66.440002,65.089767,461333600
2019-11-18,66.449997,67.000000,65.099998,65.445000,64.114990,455825200
2019-11-25,65.677498,67.000000,65.625000,66.812500,65.454697,301081200
2019-12-02,66.817497,67.750000,64.072502,67.677498,66.302132,456599200
2019-12-09,67.500000,68.824997,66.227501,68.787498,67.389565,568117600
2019-12-16,69.250000,70.662498,69.245003,69.860001,68.440262,732720000
2019-12-23,70.132500,73.492500,70.092499,72.449997,70.977631,386438000
2019-12-30,72.364998,75.150002,71.305000,74.357498,72.846375,526723200
2020-01-06,73.447502,78.167503,73.187500,77.582497,76.005829,670091600
2020-01-13,77.910004,79.684998,77.387497,79.682503,78.063156,652055600
2020-01-20,79.297501,80.832497,78.912498,79.577499,77.960289,463685200
2020-01-27,77.514999,81.962502,76.220001,77.377502,75.804993,866734800
2020-02-03,76.074997,81.305000,75.555000,80.007500,78.381561,652341200
2020-02-10,78.544998,81.805000,78.462502,81.237503,79.775436,492263600
2020-02-17,78.839996,81.162498,77.625000,78.262497,76.853973,476635200
2020-02-24,74.315002,76.044998,64.092499,68.339996,67.110046,1398039200
2020-03-02,70.570000,76.000000,69.430000,72.257500,70.957054,1293800800
2020-03-09,65.937500,71.610001,62.000000,69.492500,68.241821,1616839600
2020-03-16,60.487499,64.769997,57.000000,57.310001,56.278572,1620263600
2020-03-23,57.020000,64.669998,53.152500,61.935001,60.820328,1384190000
2020-03-30,62.685001,65.622498,59.224998,60.352501,59.266315,837010800
2020-04-06,62.724998,67.925003,62.345001,66.997498,65.791718,735437600
2020-04-13,67.077499,72.062500,66.457497,70.699997,69.427582,829547200
2020-04-20,69.487503,70.752502,66.357498,70.742500,69.469330,678844800
2020-04-27,70.449997,74.750000,69.550003,72.267502,70.966873,790054000
2020-05-04,72.292503,77.587502,71.580002,77.532501,76.137123,672706400
2020-05-11,77.025002,79.922501,75.052498,76.927498,75.747490,834147600
2020-05-18,78.292503,80.222504,77.580002,79.722504,78.499634,532904800
2020-05-25,80.875000,81.059998,78.272499,79.485001,78.265762,525560400
2020-06-01,79.437500,82.937500,79.302498,82.875000,81.603775,497736000
2020-06-08,82.562500,88.692497,81.830002,84.699997,83.400757,811826800
2020-06-15,83.312500,89.139999,83.144997,87.430000,86.088898,779940400
2020-06-22,87.834999,93.095001,87.787498,88.407501,87.051407,883003200
2020-06-29,88.312500,92.617500,87.820000,91.027496,89.631210,495648000
2020-07-06,92.500000,96.317497,92.467499,95.919998,94.448669,564072000
2020-07-13,97.264999,99.955002,93.877502,96.327499,94.849922,718600800
2020-07-20,96.417503,99.250000,89.144997,92.614998,91.194359,665196000
2020-07-27,93.709999,106.415001,93.247498,106.260002,104.630058,847635600
2020-08-03,108.199997,114.412498,107.892502,111.112503,109.408134,1003474000
2020-08-10,112.599998,116.042503,109.107498,114.907501,113.348923,941551200
2020-08-17,116.062500,124.867500,113.962502,124.370003,122.683075,835695200
2020-08-24,128.697495,128.785004,123.052498,124.807503,123.114647,1063638000
2020-08-31,127.580002,137.979996,110.889999,120.959999,119.319313,1167976600
2020-09-07,113.949997,120.500000,110.000000,112.000000,110.480858,771441800
2020-09-14,114.720001,118.830002,106.089996,106.839996,105.390839,944587000
2020-09-21,104.540001,112.860001,103.099998,112.279999,110.757057,847212600
2020-09-28,115.010002,117.720001,112.220001,113.019997,111.487022,640562200
2020-10-05,113.910004,117.000000,112.250000,116.970001,115.383446,548575100
2020-10-12,120.059998,125.389999,118.150002,119.019997,117.405617,881222300
2020-10-19,119.959999,120.419998,114.279999,115.040001,113.479614,519569600
2020-10-26,114.010002,117.279999,107.720001,108.860001,107.383438,684467100
2020-11-02,109.110001,119.620003,107.320000,118.690002,117.080116,609571800
2020-11-09,120.500000,121.989998,114.129997,119.260002,117.845345,589577900
2020-11-16,118.919998,120.989998,116.809998,117.339996,115.948112,389493400
2020-11-23,117.180000,117.620003,112.589996,116.589996,115.207008,365024000
2020-11-30,116.970001,123.779999,116.809998,122.250000,120.799881,543370600
2020-12-07,122.309998,125.949997,120.150002,122.410004,120.957977,452278700
2020-12-14,122.599998,129.580002,121.540001,126.660004,125.157578,621538100
2020-12-21,125.019997,134.410004,123.449997,131.970001,130.404587,433310200
2020-12-28,133.990005,138.789993,131.720001,132.690002,131.116028,441102200
2021-01-04,133.520004,133.610001,126.379997,132.050003,130.483627,610791200
2021-01-11,129.190002,131.449997,126.860001,127.139999,125.631874,482792700
2021-01-18,127.779999,139.850006,126.940002,139.070007,137.420364,429687100
2021-01-25,143.070007,145.089996,130.210007,131.960007,130.394684,716991000
2021-02-01,133.750000,137.419998,130.929993,136.759995,135.137756,439303000
2021-02-08,136.029999,137.880005,133.690002,135.369995,133.964127,345543100
2021-02-15,135.490005,136.009995,127.410004,129.869995,128.521225,363020300
2021-02-22,128.009995,129.720001,118.389999,121.260002,120.000664,685989200
2021-03-01,123.750000,128.720001,117.570000,121.419998,120.159012,663456700
2021-03-08,120.930000,123.209999,116.209999,121.029999,119.773056,586977300
2021-03-15,121.410004,127.220001,119.680000,119.989998,118.743851,626343500
2021-03-22,120.330002,124.239998,118.919998,121.209999,119.951195,488825800
2021-03-29,121.650002,124.180000,118.860001,123.000000,121.722595,359904000
2021-04-05,123.870003,133.039993,123.070000,133.000000,131.618729,447820500
2021-04-12,132.520004,135.000000,130.630005,134.160004,132.766708,444178800
2021-04-19,133.509995,135.529999,131.300003,134.320007,132.925034,421147600
2021-04-26,134.830002,137.070007,131.070007,131.460007,130.094727,501621500
2021-05-03,132.039993,134.070007,126.699997,130.210007,128.857727,453802300
2021-05-10,129.410004,129.539993,122.250000,127.449997,126.340622,514165600
2021-05-17,126.820000,128.000000,122.860001,125.430000,124.338203,386352000
2021-05-24,126.010002,128.320007,124.550003,124.610001,123.525345,357615000
2021-05-31,125.080002,126.160004,123.129997,125.889999,124.794205,278314500
2021-06-07,126.169998,128.460007,124.830002,127.349998,126.241486,327048100
2021-06-14,127.820000,132.550003,127.070000,130.460007,129.324417,457142800
2021-06-21,130.300003,134.639999,129.210007,133.110001,131.951355,354155800
2021-06-28,133.410004,140.000000,133.350006,139.960007,138.741730,321267200
2021-07-05,140.070007,145.649994,140.070007,145.110001,143.846909,418559700
2021-07-12,146.210007,150.000000,143.630005,146.389999,145.115753,504249300
2021-07-19,143.750000,148.720001,141.669998,148.559998,147.266861,441563700
2021-07-26,148.270004,149.830002,142.539993,145.860001,144.590378,423324000
2021-08-02,146.360001,148.039993,145.179993,146.139999,144.867935,284559400
2021-08-09,146.199997,149.440002,145.300003,149.100006,148.023621,298082900
2021-08-16,148.539993,151.679993,144.500000,148.190002,147.120193,429361600
2021-08-23,148.309998,150.860001,146.830002,148.600006,147.527237,272129100
2021-08-30,149.000000,154.979996,148.610001,154.300003,153.186066,386647700
2021-09-06,154.970001,157.259995,148.699997,148.970001,147.894577,354897400
2021-09-13,150.630005,151.419998,145.759995,146.059998,145.005569,492884800
2021-09-20,143.800003,147.470001,141.270004,146.919998,145.859360,394033300
2021-09-27,145.470001,145.960007,139.110001,142.649994,141.620178,441421300
2021-10-04,141.759995,144.220001,138.270004,142.899994,141.868378,382910100
2021-10-11,142.270004,144.899994,139.199997,144.839996,143.794357,354098200
2021-10-18,143.449997,150.179993,143.160004,148.690002,147.616577,340691300
2021-10-25,148.679993,153.169998,146.410004,149.800003,148.718567,392740000
2021-11-01,148.990005,152.429993,147.800003,151.279999,150.187881,324080300
2021-11-08,151.410004,151.570007,147.479996,149.990005,149.124527,281799900
2021-11-15,150.369995,161.020004,149.339996,160.550003,159.623566,462419300
2021-11-22,161.679993,165.699997,156.360001,156.809998,155.905167,359933200
2021-11-29,159.369995,170.300003,157.800003,161.839996,160.906128,669611100
2021-12-06,164.289993,179.630005,164.279999,179.449997,178.414520,569227700
2021-12-13,181.119995,182.130005,169.690002,171.139999,170.152466,769299200
2021-12-20,168.279999,176.850006,167.460007,176.279999,175.262817,359176900
2021-12-27,177.089996,181.330002,177.070007,177.570007,176.545380,340248100
2022-01-03,177.830002,182.940002,171.029999,172.169998,171.176544,481949000
2022-01-10,169.080002,177.179993,168.169998,173.070007,172.071350,422655700
2022-01-17,171.509995,172.539993,162.300003,162.410004,161.472855,400041100
2022-01-24,160.020004,170.350006,154.699997,170.330002,169.347153,688258600
2022-01-31,170.160004,176.240005,169.509995,172.389999,171.395264,458553300
2022-02-07,172.860001,176.649994,168.039993,168.639999,167.880524,412902000
2022-02-14,167.369995,173.339996,166.190002,167.300003,166.546555,362252300
2022-02-21,164.979996,166.690002,152.000000,164.850006,164.107590,414293700
2022-02-28,163.059998,168.910004,161.970001,163.169998,162.435150,418671400
2022-03-07,163.360001,165.020004,154.500000,154.729996,154.033157,521334100
2022-03-14,151.449997,164.479996,150.100006,163.979996,163.241501,503123700
2022-03-21,163.509995,175.279999,163.009995,174.720001,173.933136,446083700
2022-03-28,172.169998,179.610001,171.940002,174.309998,173.524963,465395100
2022-04-04,174.570007,178.490005,169.199997,170.089996,169.323975,393099200
2022-04-11,168.710007,171.270004,165.039993,165.289993,164.545593,297460200
2022-04-18,163.919998,171.529999,161.500000,161.789993,161.061356,376787700
2022-04-25,161.119995,166.199997,155.380005,157.649994,156.940002,541697200
2022-05-02,156.710007,166.479996,153.270004,157.279999,156.571671,566928200
2022-05-09,154.929993,156.740005,138.800003,147.110001,146.662659,686227300
2022-05-16,145.550003,149.770004,132.610001,137.589996,137.171585,548244700
2022-05-23,137.789993,149.679993,137.139999,149.639999,149.184952,495921700
2022-05-30,149.070007,151.740005,144.460007,145.380005,144.937912,338923400
2022-06-06,147.029999,149.869995,137.059998,137.130005,136.712997,354267700
2022-06-13,132.869995,137.339996,129.039993,131.559998,131.159927,541168600
2022-06-20,133.419998,141.910004,133.320007,141.660004,141.229218,315960300
2022-06-27,142.699997,143.490005,133.770004,138.929993,138.507507,373549800
2022-07-04,137.770004,147.550003,136.929993,147.039993,146.592850,278219600
2022-07-11,145.669998,150.860001,142.119995,150.169998,149.713348,366316600
2022-07-18,150.740005,156.279999,146.699997,154.089996,153.621414,360988700
2022-07-25,154.009995,163.630005,150.800003,162.509995,162.015808,370548900
2022-08-01,161.009995,167.190002,159.630005,165.350006,164.847198,322415000
2022-08-08,166.369995,172.169998,163.250000,172.100006,171.814987,318771500
2022-08-15,171.520004,176.149994,171.309998,171.520004,171.235947,322647200
2022-08-22,169.690002,171.050003,163.559998,163.619995,163.349014,307194600
2022-08-29,161.149994,162.899994,154.669998,155.809998,155.551956,390399000
2022-09-05,156.470001,157.820007,152.679993,157.369995,157.109375,314117000
2022-09-12,159.589996,164.259995,148.369995,150.699997,150.450424,568337900
2022-09-19,149.309998,158.740005,148.559998,150.429993,150.180862,473543200
2022-09-26,149.660004,154.720001,138.000000,138.199997,137.971115,577537000
2022-10-03,138.210007,147.539993,137.690002,140.089996,139.857986,435940600
2022-10-10,140.419998,144.520004,134.369995,138.380005,138.150833,424188400
2022-10-17,141.070007,147.850006,140.270004,147.270004,147.026108,397216400
2022-10-24,147.190002,157.500000,144.130005,155.740005,155.482086,512851100
2022-10-31,153.160004,155.449997,134.380005,138.380005,138.150833,510660400
2022-11-07,137.110001,150.009995,134.589996,149.699997,149.699997,461034600
2022-11-14,148.970001,153.589996,146.149994,151.289993,151.289993,382679700
2022-11-21,150.160004,151.830002,146.929993,148.110001,148.110001,204025500
2022-11-28,145.139999,149.130005,140.350006,147.809998,147.809998,401088500
2022-12-05,147.770004,150.919998,140.000000,142.160004,142.160004,341500000
2022-12-12,142.699997,149.970001,133.729996,134.509995,134.509995,505728900
2022-12-19,135.110001,136.809998,129.639999,131.860001,131.860001,384620400
2022-12-26,131.380005,131.410004,125.870003,129.929993,129.929993,307110500
2023-01-02,130.279999,130.899994,124.169998,129.619995,129.619995,369880400
2023-01-09,130.470001,134.919998,128.119995,134.759995,134.759995,333283500
2023-01-16,134.830002,138.610001,133.770004,137.869995,137.869995,271572000
2023-01-23,138.119995,147.229996,137.899994,145.929993,145.929993,338592600
2023-01-30,144.960007,157.380005,141.320007,154.500000,154.500000,480172300
2023-02-06,152.570007,153.100006,150.779999,151.729996,151.729996,69858300
